frame_start,frames,status_flags,input_adc_time,current_time,output_dac_time,perf_counter_ns
0,512,0,138006.25512779102,138006.346024625,138006.44196112434,138006346379333
512,512,0,138006.2657944577,138006.346024625,138006.452627791,138006346478291
1024,512,0,138006.27646112436,138006.346024625,138006.46329445767,138006346580333
1536,512,0,138006.28712779103,138006.346024625,138006.47396112434,138006346640916
2048,512,0,138006.2977944577,138006.346024625,138006.484627791,138006346704250
2560,512,0,138006.30846112437,138006.346024625,138006.49529445768,138006346769791
3072,512,0,138006.31912779104,138006.346024625,138006.50596112435,138006346831125
3584,512,0,138006.3297944577,138006.346024625,138006.51662779102,138006346889250
4096,512,0,138006.34046112502,138006.431175125,138006.52729445833,138006431461625
4608,512,0,138006.35112779168,138006.431175125,138006.537961125,138006431568583
5120,512,0,138006.36179445835,138006.431175125,138006.54862779166,138006431639333
5632,512,0,138006.37246112502,138006.431175125,138006.55929445833,138006431704791
6144,512,0,138006.3831277917,138006.431175125,138006.569961125,138006431765625
6656,512,0,138006.39379445836,138006.431175125,138006.58062779167,138006431832041
7168,512,0,138006.40446112503,138006.431175125,138006.59129445834,138006431894375
7680,512,0,138006.4151277917,138006.431175125,138006.601961125,138006431951291
8192,512,0,138006.42579445802,138006.516722166,138006.61262779133,138006517094083
8704,512,0,138006.4364611247,138006.516722166,138006.623294458,138006517159416
9216,512,0,138006.44712779135,138006.516722166,138006.63396112467,138006517219708
9728,512,0,138006.45779445802,138006.516722166,138006.64462779133,138006517270916
10240,512,0,138006.4684611247,138006.516722166,138006.655294458,138006517319916
10752,512,0,138006.47912779136,138006.516722166,138006.66596112467,138006517380375
11264,512,0,138006.48979445803,138006.516722166,138006.67662779134,138006517446791
11776,512,0,138006.5004611247,138006.516722166,138006.687294458,138006517525875
12288,512,0,138006.51112779102,138006.601978875,138006.69796112433,138006602388166
12800,512,0,138006.5217944577,138006.601978875,138006.708627791,138006602521291
13312,512,0,138006.53246112436,138006.601978875,138006.71929445767,138006602625875
13824,512,0,138006.54312779102,138006.601978875,138006.72996112434,138006602707375
14336,512,0,138006.5537944577,138006.601978875,138006.740627791,138006602790000
14848,512,0,138006.56446112436,138006.601978875,138006.75129445767,138006602877875
15360,512,0,138006.57512779103,138006.601978875,138006.76196112434,138006602961291
15872,512,0,138006.5857944577,138006.601978875,138006.772627791,138006603038333
16384,512,0,138006.596461125,138006.687287,138006.78329445832,138006687805125
16896,512,0,138006.60712779168,138006.687287,138006.793961125,138006687920750
17408,512,0,138006.61779445835,138006.687287,138006.80462779166,138006688016708
17920,512,0,138006.62846112502,138006.687287,138006.81529445833,138006688098250
18432,512,0,138006.63912779168,138006.687287,138006.825961125,138006688190791
18944,512,0,138006.64979445835,138006.687287,138006.83662779166,138006688281708
19456,512,0,138006.66046112502,138006.687287,138006.84729445833,138006688366375
19968,512,0,138006.6711277917,138006.687287,138006.857961125,138006688445791
20480,512,0,138006.68179454101,138006.772643625,138006.86862787433,138006773106791
20992,512,0,138006.69246120768,138006.772643625,138006.879294541,138006773211208
21504,512,0,138006.70312787435,138006.772643625,138006.88996120766,138006773308375
22016,512,0,138006.71379454102,138006.772643625,138006.90062787433,138006773390958
22528,512,0,138006.7244612077,138006.772643625,138006.911294541,138006773472791
23040,512,0,138006.73512787436,138006.772643625,138006.92196120767,138006773587958
23552,512,0,138006.74579454103,138006.772643625,138006.93262787434,138006773673333
24064,512,0,138006.7564612077,138006.772643625,138006.943294541,138006773751166
24576,512,0,138006.76712787503,138006.85796225,138006.95396120835,138006858320708
25088,512,0,138006.7777945417,138006.85796225,138006.96462787502,138006858418416
25600,512,0,138006.78846120837,138006.85796225,138006.97529454168,138006858551875
26112,512,0,138006.79912787504,138006.85796225,138006.98596120835,138006858633375
26624,512,0,138006.8097945417,138006.85796225,138006.99662787502,138006858716958
27136,512,0,138006.82046120838,138006.85796225,138007.0072945417,138006858805250
27648,512,0,138006.83112787505,138006.85796225,138007.01796120836,138006858888416
28160,512,0,138006.84179454172,138006.85796225,138007.02862787503,138006858965625
28672,512,0,138006.85246125003,138006.94329300002,138007.03929458334,138006943691791
29184,512,0,138006.8631279167,138006.94329300002,138007.04996125,138006943797416
29696,512,0,138006.87379458337,138006.94329300002,138007.06062791668,138006943893833
30208,512,0,138006.88446125004,138006.94329300002,138007.07129458335,138006943975041
30720,512,0,138006.8951279167,138006.94329300002,138007.08196125002,138006944062000
31232,512,0,138006.90579458338,138006.94329300002,138007.0926279167,138006944151416
31744,512,0,138006.91646125005,138006.94329300002,138007.10329458336,138006944230375
32256,512,0,138006.92712791672,138006.94329300002,138007.11396125003,138006944319708
32768,512,0,138006.93779745803,138007.028643458,138007.12463079134,138007029087458
