frame_start,frames,status_flags,input_adc_time,current_time,output_dac_time,perf_counter_ns
0,512,0,141162.00806037502,141162.099694,141162.19489370834,141162100000333
512,512,0,141162.0187270417,141162.099694,141162.205560375,141162100073791
1024,512,0,141162.02939370836,141162.099694,141162.21622704167,141162100123750
1536,512,0,141162.04006037503,141162.099694,141162.22689370834,141162100164208
2048,512,0,141162.0507270417,141162.099694,141162.237560375,141162100206500
2560,512,0,141162.06139370837,141162.099694,141162.24822704168,141162100250333
3072,512,0,141162.07206037504,141162.099694,141162.25889370835,141162100290750
3584,512,0,141162.0827270417,141162.099694,141162.26956037502,141162100328416
4096,512,0,141162.09339370803,141162.183961958,141162.28022704134,141162184153541
4608,512,0,141162.1040603747,141162.183961958,141162.290893708,141162184203916
5120,512,0,141162.11472704136,141162.183961958,141162.30156037468,141162184250041
5632,512,0,141162.12539370803,141162.183961958,141162.31222704134,141162184291625
6144,512,0,141162.1360603747,141162.183961958,141162.322893708,141162184331500
6656,512,0,141162.14672704137,141162.183961958,141162.33356037468,141162184373500
7168,512,0,141162.15739370804,141162.183961958,141162.34422704135,141162184412833
7680,512,0,141162.1680603747,141162.183961958,141162.35489370802,141162184454208
8192,512,0,141162.17872704103,141162.26930787502,141162.36556037434,141162269532833
8704,512,0,141162.1893937077,141162.26930787502,141162.376227041,141162269582041
9216,512,0,141162.20006037437,141162.26930787502,141162.38689370768,141162269626750
9728,512,0,141162.21072704103,141162.26930787502,141162.39756037435,141162269668041
10240,512,0,141162.2213937077,141162.26930787502,141162.408227041,141162269708541
10752,512,0,141162.23206037437,141162.26930787502,141162.41889370768,141162269750916
11264,512,0,141162.24272704104,141162.26930787502,141162.42956037435,141162269791375
11776,512,0,141162.2533937077,141162.26930787502,141162.44022704102,141162269827958
12288,512,0,141162.26406037502,141162.354696833,141162.45089370833,141162355034958
12800,512,0,141162.2747270417,141162.354696833,141162.461560375,141162355086375
13312,512,0,141162.28539370836,141162.354696833,141162.47222704167,141162355137791
13824,512,0,141162.29606037503,141162.354696833,141162.48289370834,141162355177166
14336,512,0,141162.3067270417,141162.354696833,141162.493560375,141162355217583
14848,512,0,141162.31739370836,141162.354696833,141162.50422704167,141162355260166
15360,512,0,141162.32806037503,141162.354696833,141162.51489370834,141162355300000
15872,512,0,141162.3387270417,141162.354696833,141162.525560375,141162355336666
16384,512,0,141162.34939370802,141162.440035125,141162.53622704133,141162440335250
16896,512,0,141162.3600603747,141162.440035125,141162.546893708,141162440385041
17408,512,0,141162.37072704136,141162.440035125,141162.55756037467,141162440432375
17920,512,0,141162.38139370803,141162.440035125,141162.56822704134,141162440471083
18432,512,0,141162.3920603747,141162.440035125,141162.578893708,141162440510250
18944,512,0,141162.40272704136,141162.440035125,141162.58956037468,141162440552833
19456,512,0,141162.41339370803,141162.440035125,141162.60022704134,141162440592541
19968,512,0,141162.4240603747,141162.440035125,141162.610893708,141162440629625
20480,512,0,141162.43472737502,141162.525410458,141162.62156070833,141162525670708
20992,512,0,141162.4453940417,141162.525410458,141162.632227375,141162525721416
21504,512,0,141162.45606070835,141162.525410458,141162.64289404167,141162525776000
22016,512,0,141162.46672737502,141162.525410458,141162.65356070834,141162525814833
22528,512,0,141162.4773940417,141162.525410458,141162.664227375,141162525855083
23040,512,0,141162.48806070836,141162.525410458,141162.67489404167,141162525907875
23552,512,0,141162.49872737503,141162.525410458,141162.68556070834,141162525968375
24064,512,0,141162.5093940417,141162.525410458,141162.696227375,141162526010333
24576,512,0,141162.52006075002,141162.61066120802,141162.70689408333,141162610948333
25088,512,0,141162.53072741668,141162.61066120802,141162.71756075,141162610999875
25600,512,0,141162.54139408335,141162.61066120802,141162.72822741666,141162611048333
26112,512,0,141162.55206075002,141162.61066120802,141162.73889408333,141162611087041
26624,512,0,141162.5627274167,141162.61066120802,141162.74956075,141162611136833
27136,512,0,141162.57339408336,141162.61066120802,141162.76022741667,141162611180500
27648,512,0,141162.58406075003,141162.61066120802,141162.77089408334,141162611220000
28160,512,0,141162.5947274167,141162.61066120802,141162.78156075,141162611256666
28672,512,0,141162.605394125,141162.69604841602,141162.79222745833,141162696348625
29184,512,0,141162.61606079168,141162.69604841602,141162.802894125,141162696409250
29696,512,0,141162.62672745835,141162.69604841602,141162.81356079166,141162696457208
30208,512,0,141162.63739412502,141162.69604841602,141162.82422745833,141162696495875
