frame_start,frames,status_flags,input_adc_time,current_time,output_dac_time,perf_counter_ns
0,512,0,139624.49011170803,139624.585577208,139624.67694504134,139624586310625
512,512,0,139624.5007783747,139624.585577208,139624.687611708,139624586379041
1024,512,0,139624.51144504137,139624.585577208,139624.69827837468,139624586427125
1536,512,0,139624.52211170804,139624.585577208,139624.70894504135,139624586466041
2048,512,0,139624.5327783747,139624.585577208,139624.71961170802,139624586505583
2560,512,0,139624.54344504137,139624.585577208,139624.73027837469,139624586547416
3072,512,0,139624.55411170804,139624.585577208,139624.74094504135,139624586586083
3584,512,0,139624.5647783747,139624.585577208,139624.75161170802,139624586622458
4096,512,0,139624.57544504103,139624.666257333,139624.76227837434,139624666547625
4608,512,0,139624.5861117077,139624.666257333,139624.772945041,139624666646333
5120,512,0,139624.59677837437,139624.666257333,139624.78361170768,139624666747875
5632,512,0,139624.60744504104,139624.666257333,139624.79427837435,139624666831500
6144,512,0,139624.6181117077,139624.666257333,139624.80494504102,139624666911833
6656,512,0,139624.62877837438,139624.666257333,139624.8156117077,139624667000416
7168,512,0,139624.63944504104,139624.666257333,139624.82627837436,139624667082541
7680,512,0,139624.6501117077,139624.666257333,139624.83694504102,139624667179958
8192,512,0,139624.66077837502,139624.751325958,139624.84761170833,139624751535250
8704,512,0,139624.6714450417,139624.751325958,139624.858278375,139624751584125
9216,512,0,139624.68211170836,139624.751325958,139624.86894504167,139624751631791
9728,512,0,139624.69277837503,139624.751325958,139624.87961170834,139624751672375
10240,512,0,139624.7034450417,139624.751325958,139624.890278375,139624751710500
10752,512,0,139624.71411170837,139624.751325958,139624.90094504168,139624751752083
11264,512,0,139624.72477837504,139624.751325958,139624.91161170835,139624751790791
11776,512,0,139624.7354450417,139624.751325958,139624.92227837502,139624751826916
12288,512,0,139624.74611170802,139624.83663416601,139624.93294504134,139624836901625
12800,512,0,139624.7567783747,139624.83663416601,139624.943611708,139624836960583
13312,512,0,139624.76744504136,139624.83663416601,139624.95427837467,139624837018250
13824,512,0,139624.77811170803,139624.83663416601,139624.96494504134,139624837057375
14336,512,0,139624.7887783747,139624.83663416601,139624.975611708,139624837096708
14848,512,0,139624.79944504137,139624.83663416601,139624.98627837468,139624837141250
15360,512,0,139624.81011170804,139624.83663416601,139624.99694504135,139624837180875
15872,512,0,139624.8207783747,139624.83663416601,139625.00761170802,139624837218000
16384,512,0,139624.83144504103,139624.922123458,139625.01827837434,139624922408166
16896,512,0,139624.8421117077,139624.922123458,139625.028945041,139624922458166
17408,512,0,139624.85277837436,139624.922123458,139625.03961170767,139624922504541
17920,512,0,139624.86344504103,139624.922123458,139625.05027837434,139624922548208
18432,512,0,139624.8741117077,139624.922123458,139625.060945041,139624922589291
18944,512,0,139624.88477837437,139624.922123458,139625.07161170768,139624922634458
19456,512,0,139624.89544504104,139624.922123458,139625.08227837435,139624922674416
19968,512,0,139624.9061117077,139624.922123458,139625.09294504102,139624922716250
20480,512,0,139624.9167815,139625.007349625,139625.10361483332,139625007607833
20992,512,0,139624.92744816668,139625.007349625,139625.1142815,139625007657375
21504,512,0,139624.93811483335,139625.007349625,139625.12494816666,139625007703791
22016,512,0,139624.94878150002,139625.007349625,139625.13561483333,139625007742791
22528,512,0,139624.9594481667,139625.007349625,139625.1462815,139625007782958
23040,512,0,139624.97011483336,139625.007349625,139625.15694816667,139625007826041
