frame_start,frames,status_flags,input_adc_time,current_time,output_dac_time,perf_counter_ns
0,512,0,140972.969217375,140973.062965625,140973.15605070832,140973063648708
512,512,0,140972.97988404168,140973.062965625,140973.166717375,140973063721625
1024,512,0,140972.99055070835,140973.062965625,140973.17738404166,140973063774625
1536,512,0,140973.00121737501,140973.062965625,140973.18805070833,140973063815458
2048,512,0,140973.01188404168,140973.062965625,140973.198717375,140973063858916
2560,512,0,140973.02255070835,140973.062965625,140973.20938404166,140973063902500
3072,512,0,140973.03321737502,140973.062965625,140973.22005070833,140973063943666
3584,512,0,140973.0438840417,140973.062965625,140973.230717375,140973063982291
4096,512,0,140973.054550708,140973.1454535,140973.24138404132,140973145753750
4608,512,0,140973.06521737468,140973.1454535,140973.252050708,140973145837208
5120,512,0,140973.07588404135,140973.1454535,140973.26271737466,140973145908541
5632,512,0,140973.08655070802,140973.1454535,140973.27338404133,140973145972333
6144,512,0,140973.09721737468,140973.1454535,140973.284050708,140973146031500
6656,512,0,140973.10788404135,140973.1454535,140973.29471737467,140973146097500
7168,512,0,140973.11855070802,140973.1454535,140973.30538404133,140973146158875
7680,512,0,140973.1292173747,140973.1454535,140973.316050708,140973146223666
8192,512,0,140973.139884041,140973.230491708,140973.32671737432,140973230753833
8704,512,0,140973.15055070768,140973.230491708,140973.337384041,140973230803125
9216,512,0,140973.16121737435,140973.230491708,140973.34805070766,140973230852583
9728,512,0,140973.17188404102,140973.230491708,140973.35871737433,140973230900000
10240,512,0,140973.1825507077,140973.230491708,140973.369384041,140973230940000
10752,512,0,140973.19321737436,140973.230491708,140973.38005070767,140973230982666
11264,512,0,140973.20388404102,140973.230491708,140973.39071737434,140973231021083
11776,512,0,140973.2145507077,140973.230491708,140973.401384041,140973231058166
12288,512,0,140973.22521737503,140973.315786333,140973.41205070834,140973316066500
12800,512,0,140973.2358840417,140973.315786333,140973.422717375,140973316118791
13312,512,0,140973.24655070837,140973.315786333,140973.43338404168,140973316171500
13824,512,0,140973.25721737504,140973.315786333,140973.44405070835,140973316210583
14336,512,0,140973.2678840417,140973.315786333,140973.45471737502,140973316262666
14848,512,0,140973.27855070838,140973.315786333,140973.4653840417,140973316306291
15360,512,0,140973.28921737504,140973.315786333,140973.47605070836,140973316381791
15872,512,0,140973.2998840417,140973.315786333,140973.48671737502,140973316419125
16384,512,0,140973.31055070803,140973.401127708,140973.49738404134,140973401413000
16896,512,0,140973.3212173747,140973.401127708,140973.508050708,140973401465333
17408,512,0,140973.33188404137,140973.401127708,140973.51871737468,140973401514208
17920,512,0,140973.34255070804,140973.401127708,140973.52938404135,140973401553416
18432,512,0,140973.3532173747,140973.401127708,140973.54005070802,140973401592583
18944,512,0,140973.36388404138,140973.401127708,140973.5507173747,140973401637875
19456,512,0,140973.37455070805,140973.401127708,140973.56138404136,140973401677625
19968,512,0,140973.38521737471,140973.401127708,140973.57205070803,140973401714458
20480,512,0,140973.39588291603,140973.486626916,140973.58271624934,140973486896041
20992,512,0,140973.4065495827,140973.486626916,140973.593382916,140973486959583
21504,512,0,140973.41721624936,140973.486626916,140973.60404958267,140973487006583
22016,512,0,140973.42788291603,140973.486626916,140973.61471624934,140973487046541
22528,512,0,140973.4385495827,140973.486626916,140973.625382916,140973487086833
23040,512,0,140973.44921624937,140973.486626916,140973.63604958268,140973487136333
23552,512,0,140973.45988291604,140973.486626916,140973.64671624935,140973487177625
24064,512,0,140973.4705495827,140973.486626916,140973.65738291602,140973487221125
24576,512,0,140973.48121612502,140973.57178558302,140973.66804945833,140973572025625
25088,512,0,140973.49188279168,140973.57178558302,140973.678716125,140973572076750
25600,512,0,140973.50254945835,140973.57178558302,140973.68938279166,140973572123416
26112,512,0,140973.51321612502,140973.57178558302,140973.70004945833,140973572162416
26624,512,0,140973.5238827917,140973.57178558302,140973.710716125,140973572201916
27136,512,0,140973.53454945836,140973.57178558302,140973.72138279167,140973572244208
27648,512,0,140973.54521612503,140973.57178558302,140973.73204945834,140973572284541
28160,512,0,140973.5558827917,140973.57178558302,140973.742716125,140973572321708
28672,512,0,140973.56654929102,140973.657067041,140973.75338262433,140973657253833
29184,512,0,140973.5772159577,140973.657067041,140973.764049291,140973657307333
29696,512,0,140973.58788262436,140973.657067041,140973.77471595767,140973657370875
30208,512,0,140973.59854929103,140973.657067041,140973.78538262434,140973657409333
30720,512,0,140973.6092159577,140973.657067041,140973.796049291,140973657456083
31232,512,0,140973.61988262436,140973.657067041,140973.80671595767,140973657503916
31744,512,0,140973.63054929103,140973.657067041,140973.81738262434,140973657543500
32256,512,0,140973.6412159577,140973.657067041,140973.828049291,140973657580250
32768,512,0,140973.651885708,140973.74242929101,140973.83871904132,140973742640583
33280,512,0,140973.66255237468,140973.74242929101,140973.849385708,140973742697416
33792,512,0,140973.67321904135,140973.74242929101,140973.86005237466,140973742743250
34304,512,0,140973.68388570801,140973.74242929101,140973.87071904133,140973742782708
34816,512,0,140973.69455237468,140973.74242929101,140973.881385708,140973742828375
35328,512,0,140973.70521904135,140973.74242929101,140973.89205237466,140973742871500
35840,512,0,140973.71588570802,140973.74242929101,140973.90271904133,140973742911291
36352,512,0,140973.7265523747,140973.74242929101,140973.913385708,140973742953250
36864,512,0,140973.737219291,140973.827770583,140973.92405262432,140973828012625
37376,512,0,140973.74788595768,140973.827770583,140973.934719291,140973828062083
37888,512,0,140973.75855262435,140973.827770583,140973.94538595766,140973828108208
38400,512,0,140973.76921929102,140973.827770583,140973.95605262433,140973828146833
38912,512,0,140973.7798859577,140973.827770583,140973.966719291,140973828185833
39424,512,0,140973.79055262436,140973.827770583,140973.97738595767,140973828228291
39936,512,0,140973.80121929102,140973.827770583,140973.98805262434,140973828267833
40448,512,0,140973.8118859577,140973.827770583,140973.998719291,140973828319208
40960,512,0,140973.82255287503,140973.913111583,140974.00938620834,140973913408625
41472,512,0,140973.8332195417,140973.913111583,140974.020052875,140973913463708
41984,512,0,140973.84388620837,140973.913111583,140974.03071954168,140973913520083
42496,512,0,140973.85455287504,140973.913111583,140974.04138620835,140973913561208
43008,512,0,140973.8652195417,140973.913111583,140974.05205287502,140973913617666
43520,512,0,140973.87588620838,140973.913111583,140974.0627195417,140973913666541
44032,512,0,140973.88655287505,140973.913111583,140974.07338620836,140973913707166
44544,512,0,140973.89721954172,140973.913111583,140974.08405287503,140973913744250
45056,512,0,140973.90788770802,140973.998548541,140974.09472104133,140973998854666
45568,512,0,140973.9185543747,140973.998548541,140974.105387708,140973998908416
46080,512,0,140973.92922104136,140973.998548541,140974.11605437467,140973998955375
46592,512,0,140973.93988770802,140973.998548541,140974.12672104134,140973998994041
47104,512,0,140973.9505543747,140973.998548541,140974.137387708,140973999031208
47616,512,0,140973.96122104136,140973.998548541,140974.14805437467,140973999073250
48128,512,0,140973.97188770803,140973.998548541,140974.15872104134,140973999112958
48640,512,0,140973.9825543747,140973.998548541,140974.169387708,140973999150375
49152,512,0,140973.99322141602,140974.08402525002,140974.18005474933,140974084375375
49664,512,0,140974.0038880827,140974.08402525002,140974.190721416,140974084476708
50176,512,0,140974.01455474936,140974.08402525002,140974.20138808267,140974084571416
50688,512,0,140974.02522141603,140974.08402525002,140974.21205474934,140974084651333
51200,512,0,140974.0358880827,140974.08402525002,140974.222721416,140974084732500
51712,512,0,140974.04655474937,140974.08402525002,140974.23338808268,140974084829041
52224,512,0,140974.05722141603,140974.08402525002,140974.24405474935,140974084912458
52736,512,0,140974.0678880827,140974.08402525002,140974.25472141601,140974084989458
53248,512,0,140974.07855512502,140974.1692265,140974.26538845833,140974169539375
53760,512,0,140974.08922179168,140974.1692265,140974.276055125,140974169591125
