frame_start,frames,status_flags,input_adc_time,current_time,output_dac_time,perf_counter_ns
0,512,0,127622.667085541,127622.75775229101,127622.85391887435,127622758110833
512,512,0,127622.67775220767,127622.75775229101,127622.86458554101,127622758176458
1024,512,0,127622.68841887434,127622.75775229101,127622.87525220768,127622758298041
1536,512,0,127622.69908554101,127622.75775229101,127622.88591887435,127622758339000
2048,512,0,127622.70975220768,127622.75775229101,127622.89658554102,127622758386041
2560,512,0,127622.72041887435,127622.75775229101,127622.90725220769,127622758419500
3072,512,0,127622.73108554102,127622.75775229101,127622.91791887436,127622758462375
3584,512,0,127622.74175220769,127622.75775229101,127622.92858554103,127622758494416
4096,512,0,127622.75241887501,127622.84305154101,127622.93925220835,127622843278625
4608,512,0,127622.76308554168,127622.84305154101,127622.94991887502,127622843336000
5120,512,0,127622.77375220835,127622.84305154101,127622.96058554169,127622843402166
5632,512,0,127622.78441887502,127622.84305154101,127622.97125220836,127622843454458
6144,512,0,127622.79508554169,127622.84305154101,127622.98191887503,127622843511083
6656,512,0,127622.80575220835,127622.84305154101,127622.9925855417,127622843558541
7168,512,0,127622.81641887502,127622.84305154101,127623.00325220836,127622843616958
7680,512,0,127622.82708554169,127622.84305154101,127623.01391887503,127622843666041
8192,512,0,127622.83775220801,127622.92830712501,127623.02458554135,127622928497833
8704,512,0,127622.84841887468,127622.92830712501,127623.03525220802,127622928539500
9216,512,0,127622.85908554135,127622.92830712501,127623.04591887469,127622928580833
9728,512,0,127622.86975220802,127622.92830712501,127623.05658554136,127622928621083
10240,512,0,127622.88041887469,127622.92830712501,127623.06725220803,127622928669083
10752,512,0,127622.89108554136,127622.92830712501,127623.0779188747,127622928701708
11264,512,0,127622.90175220802,127622.92830712501,127623.08858554137,127622928752541
11776,512,0,127622.9124188747,127622.92830712501,127623.09925220803,127622928799875
12288,512,0,127622.92308554101,127623.013730416,127623.10991887435,127623014015875
12800,512,0,127622.93375220768,127623.013730416,127623.12058554102,127623014079500
13312,512,0,127622.94441887435,127623.013730416,127623.13125220769,127623014150083
13824,512,0,127622.95508554102,127623.013730416,127623.14191887436,127623014208500
14336,512,0,127622.96575220769,127623.013730416,127623.15258554103,127623014291375
14848,512,0,127622.97641887436,127623.013730416,127623.1632522077,127623014341500
15360,512,0,127622.98708554103,127623.013730416,127623.17391887437,127623014400833
15872,512,0,127622.9977522077,127623.013730416,127623.18458554104,127623014449958
16384,512,0,127623.008418875,127623.09916441601,127623.19525220834,127623099450958
16896,512,0,127623.01908554167,127623.09916441601,127623.20591887501,127623099545625
17408,512,0,127623.02975220834,127623.09916441601,127623.21658554168,127623099633500
17920,512,0,127623.04041887501,127623.09916441601,127623.22725220835,127623099703041
18432,512,0,127623.05108554168,127623.09916441601,127623.23791887502,127623099814791
18944,512,0,127623.06175220835,127623.09916441601,127623.24858554169,127623099884208
