frame_start,frames,status_flags,input_adc_time,current_time,output_dac_time,perf_counter_ns
0,512,0,140206.322629291,140206.41336879102,140206.50946262432,140206413765958
512,512,0,140206.33329595768,140206.41336879102,140206.520129291,140206413849833
1024,512,0,140206.34396262435,140206.41336879102,140206.53079595766,140206413904541
1536,512,0,140206.35462929102,140206.41336879102,140206.54146262433,140206413943666
2048,512,0,140206.3652959577,140206.41336879102,140206.552129291,140206413990541
2560,512,0,140206.37596262436,140206.41336879102,140206.56279595767,140206414038833
3072,512,0,140206.38662929102,140206.41336879102,140206.57346262434,140206414076958
3584,512,0,140206.3972959577,140206.41336879102,140206.584129291,140206414113000
4096,512,0,140206.40796262503,140206.498688708,140206.59479595834,140206498986083
4608,512,0,140206.4186292917,140206.498688708,140206.605462625,140206499037541
5120,512,0,140206.42929595837,140206.498688708,140206.61612929168,140206499085958
5632,512,0,140206.43996262504,140206.498688708,140206.62679595835,140206499134708
6144,512,0,140206.4506292917,140206.498688708,140206.63746262502,140206499186250
6656,512,0,140206.46129595838,140206.498688708,140206.6481292917,140206499228791
7168,512,0,140206.47196262504,140206.498688708,140206.65879595836,140206499272041
7680,512,0,140206.4826292917,140206.498688708,140206.66946262502,140206499309000
8192,512,0,140206.49329595803,140206.584019333,140206.68012929134,140206584379666
8704,512,0,140206.5039626247,140206.584019333,140206.690795958,140206584441750
9216,512,0,140206.51462929137,140206.584019333,140206.70146262468,140206584523291
9728,512,0,140206.52529595804,140206.584019333,140206.71212929135,140206584565625
10240,512,0,140206.5359626247,140206.584019333,140206.72279595802,140206584615708
10752,512,0,140206.54662929138,140206.584019333,140206.7334626247,140206584658291
11264,512,0,140206.55729595805,140206.584019333,140206.74412929136,140206584702583
11776,512,0,140206.56796262471,140206.584019333,140206.75479595803,140206584739875
12288,512,0,140206.57862929103,140206.669293541,140206.76546262435,140206669611916
12800,512,0,140206.5892959577,140206.669293541,140206.776129291,140206669667875
13312,512,0,140206.59996262437,140206.669293541,140206.78679595768,140206669726250
13824,512,0,140206.61062929104,140206.669293541,140206.79746262435,140206669765375
14336,512,0,140206.6212959577,140206.669293541,140206.80812929102,140206669817000
14848,512,0,140206.63196262438,140206.669293541,140206.8187959577,140206669861083
15360,512,0,140206.64262929105,140206.669293541,140206.82946262436,140206669905708
15872,512,0,140206.65329595772,140206.669293541,140206.84012929103,140206669942208
16384,512,0,140206.66396262503,140206.75451475,140206.85079595834,140206754789833
16896,512,0,140206.6746292917,140206.75451475,140206.861462625,140206754842541
17408,512,0,140206.68529595836,140206.75451475,140206.87212929167,140206754901291
17920,512,0,140206.69596262503,140206.75451475,140206.88279595834,140206754939666
18432,512,0,140206.7066292917,140206.75451475,140206.893462625,140206754986916
18944,512,0,140206.71729595837,140206.75451475,140206.90412929168,140206755036416
19456,512,0,140206.72796262504,140206.75451475,140206.91479595835,140206755083083
19968,512,0,140206.7386292917,140206.75451475,140206.92546262502,140206755121166
20480,512,0,140206.74929637503,140206.839938458,140206.93612970834,140206840258333
20992,512,0,140206.7599630417,140206.839938458,140206.946796375,140206840309458
21504,512,0,140206.77062970836,140206.839938458,140206.95746304168,140206840359625
22016,512,0,140206.78129637503,140206.839938458,140206.96812970834,140206840397583
22528,512,0,140206.7919630417,140206.839938458,140206.978796375,140206840441333
23040,512,0,140206.80262970837,140206.839938458,140206.98946304168,140206840509458
23552,512,0,140206.81329637504,140206.839938458,140207.00012970835,140206840557375
24064,512,0,140206.8239630417,140206.839938458,140207.01079637502,140206840606291
24576,512,0,140206.83462979103,140206.92536525,140207.02146312434,140206925664958
25088,512,0,140206.8452964577,140206.92536525,140207.032129791,140206925722708
25600,512,0,140206.85596312437,140206.92536525,140207.04279645768,140206925774166
26112,512,0,140206.86662979104,140206.92536525,140207.05346312435,140206925811750
26624,512,0,140206.8772964577,140206.92536525,140207.06412979102,140206925855583
27136,512,0,140206.88796312438,140206.92536525,140207.0747964577,140206925896583
27648,512,0,140206.89862979105,140206.92536525,140207.08546312436,140206925970791
28160,512,0,140206.9092964577,140206.92536525,140207.09612979103,140206926047583
28672,512,0,140206.91996316603,140207.0105985,140207.10679649934,140207010876625
29184,512,0,140206.9306298327,140207.0105985,140207.117463166,140207010933500
29696,512,0,140206.94129649937,140207.0105985,140207.12812983268,140207010984583
30208,512,0,140206.95196316604,140207.0105985,140207.13879649935,140207011023750
30720,512,0,140206.9626298327,140207.0105985,140207.14946316602,140207011072708
31232,512,0,140206.97329649937,140207.0105985,140207.1601298327,140207011117333
31744,512,0,140206.98396316604,140207.0105985,140207.17079649935,140207011161791
32256,512,0,140206.9946298327,140207.0105985,140207.18146316602,140207011199250
32768,512,0,140207.005298583,140207.095943416,140207.19213191632,140207096305750
33280,512,0,140207.01596524968,140207.095943416,140207.202798583,140207096363666
33792,512,0,140207.02663191635,140207.095943416,140207.21346524966,140207096427375
