frame_start,frames,status_flags,input_adc_time,current_time,output_dac_time,perf_counter_ns
0,512,0,137963.58731695803,137963.67830425,137963.77415029134,137963678934375
512,512,0,137963.5979836247,137963.67830425,137963.784816958,137963679022666
1024,512,0,137963.60865029137,137963.67830425,137963.79548362468,137963679173708
1536,512,0,137963.61931695804,137963.67830425,137963.80615029135,137963679230416
2048,512,0,137963.6299836247,137963.67830425,137963.81681695802,137963679276208
2560,512,0,137963.64065029137,137963.67830425,137963.8274836247,137963679321458
3072,512,0,137963.65131695804,137963.67830425,137963.83815029135,137963679363291
3584,512,0,137963.6619836247,137963.67830425,137963.84881695802,137963679402125
4096,512,0,137963.67265029103,137963.76364358302,137963.85948362434,137963764111125
4608,512,0,137963.6833169577,137963.76364358302,137963.870150291,137963764213875
5120,512,0,137963.69398362437,137963.76364358302,137963.88081695768,137963764331333
5632,512,0,137963.70465029104,137963.76364358302,137963.89148362435,137963764419458
6144,512,0,137963.7153169577,137963.76364358302,137963.90215029102,137963764504041
6656,512,0,137963.72598362438,137963.76364358302,137963.9128169577,137963764594375
7168,512,0,137963.73665029104,137963.76364358302,137963.92348362436,137963764678000
7680,512,0,137963.7473169577,137963.76364358302,137963.93415029102,137963764756083
8192,512,0,137963.75798362502,137963.848957375,137963.94481695833,137963849489500
8704,512,0,137963.7686502917,137963.848957375,137963.955483625,137963849597791
9216,512,0,137963.77931695836,137963.848957375,137963.96615029167,137963849702125
9728,512,0,137963.78998362503,137963.848957375,137963.97681695834,137963849788041
10240,512,0,137963.8006502917,137963.848957375,137963.987483625,137963849872291
10752,512,0,137963.81131695837,137963.848957375,137963.99815029168,137963849962291
11264,512,0,137963.82198362504,137963.848957375,137964.00881695835,137963850048125
11776,512,0,137963.8326502917,137963.848957375,137964.01948362502,137963850136583
12288,512,0,137963.84331695802,137963.933850208,137964.03015029134,137963934096833
12800,512,0,137963.8539836247,137963.933850208,137964.040816958,137963934146708
13312,512,0,137963.86465029136,137963.933850208,137964.05148362467,137963934199750
13824,512,0,137963.87531695803,137963.933850208,137964.06215029134,137963934239166
14336,512,0,137963.8859836247,137963.933850208,137964.072816958,137963934301000
14848,512,0,137963.89665029137,137963.933850208,137964.08348362468,137963934344625
15360,512,0,137963.90731695804,137963.933850208,137964.09415029135,137963934385166
15872,512,0,137963.9179836247,137963.933850208,137964.10481695802,137963934422166
16384,512,0,137963.92865029103,137964.019426833,137964.11548362434,137964019788958
16896,512,0,137963.9393169577,137964.019426833,137964.126150291,137964019886958
17408,512,0,137963.94998362436,137964.019426833,137964.13681695767,137964019981208
17920,512,0,137963.96065029103,137964.019426833,137964.14748362434,137964020060708
18432,512,0,137963.9713169577,137964.019426833,137964.158150291,137964020143291
18944,512,0,137963.98198362437,137964.019426833,137964.16881695768,137964020230375
19456,512,0,137963.99265029104,137964.019426833,137964.17948362435,137964020338375
19968,512,0,137964.0033169577,137964.019426833,137964.19015029102,137964020416041
20480,512,0,137964.01397637502,137964.104761416,137964.20080970833,137964105115958
20992,512,0,137964.0246430417,137964.104761416,137964.211476375,137964105216333
21504,512,0,137964.03530970836,137964.104761416,137964.22214304167,137964105342500
22016,512,0,137964.04597637503,137964.104761416,137964.23280970834,137964105423041
22528,512,0,137964.0566430417,137964.104761416,137964.243476375,137964105504708
23040,512,0,137964.06730970836,137964.104761416,137964.25414304167,137964105591958
23552,512,0,137964.07797637503,137964.104761416,137964.26480970834,137964105674041
24064,512,0,137964.0886430417,137964.104761416,137964.275476375,137964105750833
24576,512,0,137964.09930879102,137964.190110708,137964.28614212433,137964190532333
25088,512,0,137964.1099754577,137964.190110708,137964.296808791,137964190636958
25600,512,0,137964.12064212436,137964.190110708,137964.30747545767,137964190736208
26112,512,0,137964.13130879102,137964.190110708,137964.31814212434,137964190838708
26624,512,0,137964.1419754577,137964.190110708,137964.328808791,137964190924250
27136,512,0,137964.15264212436,137964.190110708,137964.33947545767,137964191014750
27648,512,0,137964.16330879103,137964.190110708,137964.35014212434,137964191098666
28160,512,0,137964.1739754577,137964.190110708,137964.360808791,137964191178083
28672,512,0,137964.18464125003,137964.275287125,137964.37147458334,137964275586375
29184,512,0,137964.1953079167,137964.275287125,137964.38214125,137964275643500
29696,512,0,137964.20597458337,137964.275287125,137964.39280791668,137964275690125
30208,512,0,137964.21664125004,137964.275287125,137964.40347458335,137964275728416
30720,512,0,137964.2273079167,137964.275287125,137964.41414125002,137964275768083
31232,512,0,137964.23797458338,137964.275287125,137964.4248079167,137964275809625
31744,512,0,137964.24864125004,137964.275287125,137964.43547458336,137964275850250
32256,512,0,137964.2593079167,137964.275287125,137964.44614125002,137964275886541
32768,512,0,137964.26997245802,137964.36078354102,137964.45680579133,137964361127583
33280,512,0,137964.28063912468,137964.36078354102,137964.467472458,137964361229375
33792,512,0,137964.29130579135,137964.36078354102,137964.47813912467,137964361333250
34304,512,0,137964.30197245802,137964.36078354102,137964.48880579133,137964361408541
34816,512,0,137964.3126391247,137964.36078354102,137964.499472458,137964361471708
35328,512,0,137964.32330579136,137964.36078354102,137964.51013912467,137964361541208
35840,512,0,137964.33397245803,137964.36078354102,137964.52080579134,137964361606916
36352,512,0,137964.3446391247,137964.36078354102,137964.531472458,137964361666333
36864,512,0,137964.35530475003,137964.4461085,137964.54213808334,137964446544041
37376,512,0,137964.3659714167,137964.4461085,137964.55280475,137964446648666
37888,512,0,137964.37663808337,137964.4461085,137964.56347141668,137964446747458
38400,512,0,137964.38730475004,137964.4461085,137964.57413808335,137964446827833
38912,512,0,137964.3979714167,137964.4461085,137964.58480475002,137964446909833
39424,512,0,137964.40863808338,137964.4461085,137964.5954714167,137964446998750
39936,512,0,137964.41930475004,137964.4461085,137964.60613808336,137964447082208
40448,512,0,137964.4299714167,137964.4461085,137964.61680475003,137964447159208
40960,512,0,137964.44063704103,137964.531486291,137964.62747037434,137964531835708
41472,512,0,137964.4513037077,137964.531486291,137964.638137041,137964531935083
41984,512,0,137964.46197037437,137964.531486291,137964.64880370768,137964532040000
42496,512,0,137964.47263704104,137964.531486291,137964.65947037435,137964532122250
43008,512,0,137964.4833037077,137964.531486291,137964.67013704102,137964532207083
43520,512,0,137964.49397037437,137964.531486291,137964.68080370768,137964532323916
44032,512,0,137964.50463704104,137964.531486291,137964.69147037435,137964532409375
44544,512,0,137964.5153037077,137964.531486291,137964.70213704102,137964532488166
45056,512,0,137964.525980166,137964.616698958,137964.71281349933,137964616988708
45568,512,0,137964.53664683268,137964.616698958,137964.723480166,137964617080625
46080,512,0,137964.54731349935,137964.616698958,137964.73414683266,137964617173333
46592,512,0,137964.55798016602,137964.616698958,137964.74481349933,137964617253083
47104,512,0,137964.5686468327,137964.616698958,137964.755480166,137964617374875
47616,512,0,137964.57931349936,137964.616698958,137964.76614683267,137964617466625
48128,512,0,137964.58998016603,137964.616698958,137964.77681349934,137964617550875
48640,512,0,137964.6006468327,137964.616698958,137964.787480166,137964617628875
49152,512,0,137964.61131350003,137964.70213229102,137964.79814683335,137964702639333
49664,512,0,137964.6219801667,137964.70213229102,137964.8088135,137964702747250
50176,512,0,137964.63264683337,137964.70213229102,137964.81948016668,137964702854583
50688,512,0,137964.64331350004,137964.70213229102,137964.83014683335,137964702936375
51200,512,0,137964.6539801667,137964.70213229102,137964.84081350002,137964703031333
51712,512,0,137964.66464683338,137964.70213229102,137964.8514801667,137964703134541
52224,512,0,137964.67531350005,137964.70213229102,137964.86214683336,137964703221166
52736,512,0,137964.68598016672,137964.70213229102,137964.87281350003,137964703346708
53248,512,0,137964.69664687503,137964.78745904102,137964.88348020834,137964787799375
53760,512,0,137964.7073135417,137964.78745904102,137964.894146875,137964787893375
54272,512,0,137964.71798020837,137964.78745904102,137964.90481354168,137964787986458
54784,512,0,137964.72864687504,137964.78745904102,137964.91548020835,137964788066958
55296,512,0,137964.7393135417,137964.78745904102,137964.92614687502,137964788151083
55808,512,0,137964.74998020838,137964.78745904102,137964.9368135417,137964788239458
56320,512,0,137964.76064687505,137964.78745904102,137964.94748020836,137964788322375
56832,512,0,137964.7713135417,137964.78745904102,137964.95814687503,137964788400208
57344,512,0,137964.78198350003,137964.872785,137964.96881683334,137964873134541
57856,512,0,137964.7926501667,137964.872785,137964.9794835,137964873234791
58368,512,0,137964.80331683336,137964.872785,137964.99015016668,137964873362250
58880,512,0,137964.81398350003,137964.872785,137965.00081683334,137964873444583
59392,512,0,137964.8246501667,137964.872785,137965.0114835,137964873528875
