frame_start,frames,status_flags,input_adc_time,current_time,output_dac_time,perf_counter_ns
0,512,0,139292.29246000003,139292.383144958,139292.47929333334,139292383485875
512,512,0,139292.3031266667,139292.383144958,139292.48996,139292383573833
1024,512,0,139292.31379333336,139292.383144958,139292.50062666668,139292383634625
1536,512,0,139292.32446000003,139292.383144958,139292.51129333334,139292383703500
2048,512,0,139292.3351266667,139292.383144958,139292.52196,139292383753791
2560,512,0,139292.34579333337,139292.383144958,139292.53262666668,139292383804791
3072,512,0,139292.35646000004,139292.383144958,139292.54329333335,139292383852333
3584,512,0,139292.3671266667,139292.383144958,139292.55396000002,139292383895916
4096,512,0,139292.37779333303,139292.468527208,139292.56462666634,139292468805833
4608,512,0,139292.3884599997,139292.468527208,139292.575293333,139292468865666
5120,512,0,139292.39912666637,139292.468527208,139292.58595999968,139292468920750
5632,512,0,139292.40979333303,139292.468527208,139292.59662666635,139292468970458
6144,512,0,139292.4204599997,139292.468527208,139292.607293333,139292469017708
6656,512,0,139292.43112666637,139292.468527208,139292.61795999968,139292469069750
7168,512,0,139292.44179333304,139292.468527208,139292.62862666635,139292469117583
7680,512,0,139292.4524599997,139292.468527208,139292.63929333302,139292469161666
8192,512,0,139292.46312666603,139292.554090041,139292.64995999934,139292554549958
8704,512,0,139292.4737933327,139292.554090041,139292.660626666,139292554695166
9216,512,0,139292.48445999937,139292.554090041,139292.67129333268,139292554832708
9728,512,0,139292.49512666604,139292.554090041,139292.68195999935,139292554919625
10240,512,0,139292.5057933327,139292.554090041,139292.69262666602,139292555002541
10752,512,0,139292.51645999937,139292.554090041,139292.70329333268,139292555135625
11264,512,0,139292.52712666604,139292.554090041,139292.71395999935,139292555221875
11776,512,0,139292.5377933327,139292.554090041,139292.72462666602,139292555301625
12288,512,0,139292.54846000002,139292.639268041,139292.73529333333,139292639611125
12800,512,0,139292.5591266667,139292.639268041,139292.74596,139292639754041
13312,512,0,139292.56979333336,139292.639268041,139292.75662666667,139292639866875
13824,512,0,139292.58046000003,139292.639268041,139292.76729333334,139292639952250
14336,512,0,139292.5911266667,139292.639268041,139292.77796,139292640038291
14848,512,0,139292.60179333336,139292.639268041,139292.78862666668,139292640131041
15360,512,0,139292.61246000003,139292.639268041,139292.79929333334,139292640215500
15872,512,0,139292.6231266667,139292.639268041,139292.80996,139292640293833
16384,512,0,139292.63379333302,139292.724637625,139292.82062666633,139292725121458
16896,512,0,139292.6444599997,139292.724637625,139292.831293333,139292725226583
17408,512,0,139292.65512666636,139292.724637625,139292.84195999967,139292725325791
17920,512,0,139292.66579333303,139292.724637625,139292.85262666634,139292725408250
18432,512,0,139292.6764599997,139292.724637625,139292.863293333,139292725494416
18944,512,0,139292.68712666637,139292.724637625,139292.87395999968,139292725606958
19456,512,0,139292.69779333303,139292.724637625,139292.88462666635,139292725759583
19968,512,0,139292.7084599997,139292.724637625,139292.89529333301,139292725844750
20480,512,0,139292.71912925004,139292.810000833,139292.90596258335,139292810480708
20992,512,0,139292.7297959167,139292.810000833,139292.91662925002,139292810607625
21504,512,0,139292.74046258337,139292.810000833,139292.92729591668,139292810733750
22016,512,0,139292.75112925004,139292.810000833,139292.93796258335,139292810816875
22528,512,0,139292.7617959167,139292.810000833,139292.94862925002,139292810901750
23040,512,0,139292.77246258338,139292.810000833,139292.9592959167,139292811005541
23552,512,0,139292.78312925005,139292.810000833,139292.96996258336,139292811092708
24064,512,0,139292.79379591672,139292.810000833,139292.98062925003,139292811179000
24576,512,0,139292.804462916,139292.895281125,139292.99129624933,139292895618916
25088,512,0,139292.81512958268,139292.895281125,139293.001962916,139292895745583
25600,512,0,139292.82579624935,139292.895281125,139293.01262958266,139292895838750
26112,512,0,139292.83646291602,139292.895281125,139293.02329624933,139292895917500
26624,512,0,139292.8471295827,139292.895281125,139293.033962916,139292895995958
27136,512,0,139292.85779624936,139292.895281125,139293.04462958267,139292896083916
27648,512,0,139292.86846291603,139292.895281125,139293.05529624934,139292896169666
28160,512,0,139292.8791295827,139292.895281125,139293.065962916,139292896246541
28672,512,0,139292.889796583,139292.980651208,139293.07662991632,139292981169625
29184,512,0,139292.90046324968,139292.980651208,139293.087296583,139292981283083
29696,512,0,139292.91112991635,139292.980651208,139293.09796324966,139292981387250
30208,512,0,139292.92179658302,139292.980651208,139293.10862991633,139292981469500
30720,512,0,139292.9324632497,139292.980651208,139293.119296583,139292981567166
31232,512,0,139292.94312991636,139292.980651208,139293.12996324967,139292981702875
31744,512,0,139292.95379658302,139292.980651208,139293.14062991634,139292981788125
32256,512,0,139292.9644632497,139292.980651208,139293.151296583,139292981866833
32768,512,0,139292.975134458,139293.06592825,139293.16196779133,139293066237333
33280,512,0,139292.98580112468,139293.06592825,139293.172634458,139293066313083
33792,512,0,139292.99646779135,139293.06592825,139293.18330112466,139293066382291
34304,512,0,139293.00713445802,139293.06592825,139293.19396779133,139293066441000
34816,512,0,139293.0178011247,139293.06592825,139293.204634458,139293066501000
35328,512,0,139293.02846779136,139293.06592825,139293.21530112467,139293066568125
35840,512,0,139293.03913445803,139293.06592825,139293.22596779134,139293066626500
36352,512,0,139293.0498011247,139293.06592825,139293.236634458,139293066707041
36864,512,0,139293.06046862502,139293.15120616602,139293.24730195833,139293151553833
37376,512,0,139293.07113529168,139293.15120616602,139293.257968625,139293151652166
37888,512,0,139293.08180195835,139293.15120616602,139293.26863529166,139293151807375
38400,512,0,139293.09246862502,139293.15120616602,139293.27930195833,139293151887375
38912,512,0,139293.1031352917,139293.15120616602,139293.289968625,139293151972833
39424,512,0,139293.11380195836,139293.15120616602,139293.30063529167,139293152063583
39936,512,0,139293.12446862503,139293.15120616602,139293.31130195834,139293152146458
40448,512,0,139293.1351352917,139293.15120616602,139293.321968625,139293152223708
40960,512,0,139293.14580279103,139293.23660491602,139293.33263612434,139293237145833
41472,512,0,139293.1564694577,139293.23660491602,139293.343302791,139293237251333
41984,512,0,139293.16713612436,139293.23660491602,139293.35396945768,139293237365458
42496,512,0,139293.17780279103,139293.23660491602,139293.36463612434,139293237446208
43008,512,0,139293.1884694577,139293.23660491602,139293.375302791,139293237540000
43520,512,0,139293.19913612437,139293.23660491602,139293.38596945768,139293237642208
44032,512,0,139293.20980279104,139293.23660491602,139293.39663612435,139293237765375
44544,512,0,139293.2204694577,139293.23660491602,139293.40730279102,139293237844916
45056,512,0,139293.23113270802,139293.322028,139293.41796604134,139293322506916
45568,512,0,139293.2417993747,139293.322028,139293.428632708,139293322613166
46080,512,0,139293.25246604136,139293.322028,139293.43929937467,139293322745083
46592,512,0,139293.26313270803,139293.322028,139293.44996604134,139293322827916
47104,512,0,139293.2737993747,139293.322028,139293.460632708,139293322931291
47616,512,0,139293.28446604137,139293.322028,139293.47129937468,139293323034125
48128,512,0,139293.29513270804,139293.322028,139293.48196604135,139293323134708
48640,512,0,139293.3057993747,139293.322028,139293.49263270802,139293323211958
49152,512,0,139293.31646645803,139293.407185583,139293.50329979134,139293407514375
49664,512,0,139293.3271331247,139293.407185583,139293.513966458,139293407585500
50176,512,0,139293.33779979136,139293.407185583,139293.52463312467,139293407696583
50688,512,0,139293.34846645803,139293.407185583,139293.53529979134,139293407756416
51200,512,0,139293.3591331247,139293.407185583,139293.545966458,139293407818750
51712,512,0,139293.36979979137,139293.407185583,139293.55663312468,139293407888041
52224,512,0,139293.38046645804,139293.407185583,139293.56729979135,139293407953791
52736,512,0,139293.3911331247,139293.407185583,139293.57796645802,139293408012000
53248,512,0,139293.40180020803,139293.492678916,139293.58863354134,139293493026000
53760,512,0,139293.4124668747,139293.492678916,139293.599300208,139293493124708
54272,512,0,139293.42313354136,139293.492678916,139293.60996687468,139293493215125
54784,512,0,139293.43380020803,139293.492678916,139293.62063354134,139293493294208
55296,512,0,139293.4444668747,139293.492678916,139293.631300208,139293493376666
55808,512,0,139293.45513354137,139293.492678916,139293.64196687468,139293493463500
56320,512,0,139293.46580020804,139293.492678916,139293.65263354135,139293493549125
56832,512,0,139293.4764668747,139293.492678916,139293.66330020802,139293493625875
57344,512,0,139293.487135833,139293.57801287502,139293.67396916632,139293578498541
57856,512,0,139293.49780249968,139293.57801287502,139293.684635833,139293578602208
58368,512,0,139293.50846916635,139293.57801287502,139293.69530249966,139293578732791
58880,512,0,139293.51913583302,139293.57801287502,139293.70596916633,139293578816666
59392,512,0,139293.5298024997,139293.57801287502,139293.716635833,139293578896583
