frame_start,frames,status_flags,input_adc_time,current_time,output_dac_time,perf_counter_ns
0,512,0,137989.22753879102,137989.318235791,137989.41437212433,137989318779125
512,512,0,137989.2382054577,137989.318235791,137989.425038791,137989318852791
1024,512,0,137989.24887212436,137989.318235791,137989.43570545767,137989318907750
1536,512,0,137989.25953879103,137989.318235791,137989.44637212434,137989318948875
2048,512,0,137989.2702054577,137989.318235791,137989.457038791,137989318991291
2560,512,0,137989.28087212436,137989.318235791,137989.46770545768,137989319036000
3072,512,0,137989.29153879103,137989.318235791,137989.47837212434,137989319077875
3584,512,0,137989.3022054577,137989.318235791,137989.489038791,137989319115375
4096,512,0,137989.312872125,137989.403869583,137989.49970545832,137989404371250
4608,512,0,137989.32353879168,137989.403869583,137989.510372125,137989404502083
5120,512,0,137989.33420545835,137989.403869583,137989.52103879166,137989404601791
5632,512,0,137989.34487212502,137989.403869583,137989.53170545833,137989404709958
6144,512,0,137989.3555387917,137989.403869583,137989.542372125,137989404798166
6656,512,0,137989.36620545835,137989.403869583,137989.55303879167,137989404892875
7168,512,0,137989.37687212502,137989.403869583,137989.56370545833,137989404988666
7680,512,0,137989.3875387917,137989.403869583,137989.574372125,137989405067000
8192,512,0,137989.398205458,137989.489162125,137989.58503879132,137989489644375
8704,512,0,137989.40887212468,137989.489162125,137989.595705458,137989489749166
9216,512,0,137989.41953879135,137989.489162125,137989.60637212466,137989489842875
9728,512,0,137989.43020545802,137989.489162125,137989.61703879133,137989489928208
10240,512,0,137989.4408721247,137989.489162125,137989.627705458,137989490011166
10752,512,0,137989.45153879136,137989.489162125,137989.63837212467,137989490099541
11264,512,0,137989.46220545802,137989.489162125,137989.64903879134,137989490182083
11776,512,0,137989.4728721247,137989.489162125,137989.659705458,137989490259916
12288,512,0,137989.483538791,137989.574409458,137989.67037212432,137989574758208
12800,512,0,137989.49420545768,137989.574409458,137989.681038791,137989574859416
13312,512,0,137989.50487212435,137989.574409458,137989.69170545766,137989574965750
13824,512,0,137989.51553879102,137989.574409458,137989.70237212433,137989575051333
14336,512,0,137989.5262054577,137989.574409458,137989.713038791,137989575138875
14848,512,0,137989.53687212436,137989.574409458,137989.72370545767,137989575229416
15360,512,0,137989.54753879103,137989.574409458,137989.73437212434,137989575314750
15872,512,0,137989.5582054577,137989.574409458,137989.745038791,137989575393458
16384,512,0,137989.56887212503,137989.659673791,137989.75570545834,137989660047916
16896,512,0,137989.5795387917,137989.659673791,137989.766372125,137989660146708
17408,512,0,137989.59020545837,137989.659673791,137989.77703879168,137989660279708
17920,512,0,137989.60087212504,137989.659673791,137989.78770545835,137989660361791
18432,512,0,137989.6115387917,137989.659673791,137989.79837212502,137989660487083
18944,512,0,137989.62220545838,137989.659673791,137989.8090387917,137989660577958
19456,512,0,137989.63287212505,137989.659673791,137989.81970545836,137989660661416
19968,512,0,137989.64353879172,137989.659673791,137989.83037212503,137989660739000
20480,512,0,137989.654206583,137989.74500525,137989.84103991633,137989745350791
20992,512,0,137989.66487324968,137989.74500525,137989.851706583,137989745502875
21504,512,0,137989.67553991635,137989.74500525,137989.86237324966,137989745599083
22016,512,0,137989.68620658302,137989.74500525,137989.87303991633,137989745680000
22528,512,0,137989.6968732497,137989.74500525,137989.883706583,137989745761958
23040,512,0,137989.70753991636,137989.74500525,137989.89437324967,137989745853041
23552,512,0,137989.71820658303,137989.74500525,137989.90503991634,137989745937083
24064,512,0,137989.7288732497,137989.74500525,137989.915706583,137989746015000
24576,512,0,137989.73954004102,137989.830354,137989.92637337433,137989830819208
25088,512,0,137989.7502067077,137989.830354,137989.937040041,137989830926583
25600,512,0,137989.76087337435,137989.830354,137989.94770670767,137989831027250
26112,512,0,137989.77154004102,137989.830354,137989.95837337433,137989831108916
26624,512,0,137989.7822067077,137989.830354,137989.969040041,137989831196916
27136,512,0,137989.79287337436,137989.830354,137989.97970670767,137989831298791
27648,512,0,137989.80354004103,137989.830354,137989.99037337434,137989831394416
28160,512,0,137989.8142067077,137989.830354,137990.001040041,137989831524625
28672,512,0,137989.82487354102,137989.915720041,137990.01170687433,137989916082500
29184,512,0,137989.83554020768,137989.915720041,137990.022373541,137989916189750
29696,512,0,137989.84620687435,137989.915720041,137990.03304020767,137989916285833
30208,512,0,137989.85687354102,137989.915720041,137990.04370687433,137989916368791
30720,512,0,137989.8675402077,137989.915720041,137990.054373541,137989916453208
31232,512,0,137989.87820687436,137989.915720041,137990.06504020767,137989916555250
31744,512,0,137989.88887354103,137989.915720041,137990.07570687434,137989916639208
32256,512,0,137989.8995402077,137989.915720041,137990.086373541,137989916717333
32768,512,0,137989.91020833302,137990.000867083,137990.09704166633,137990001139208
33280,512,0,137989.9208749997,137990.000867083,137990.107708333,137990001199666
33792,512,0,137989.93154166636,137990.000867083,137990.11837499967,137990001254958
34304,512,0,137989.94220833303,137990.000867083,137990.12904166634,137990001301041
34816,512,0,137989.9528749997,137990.000867083,137990.139708333,137990001348416
35328,512,0,137989.96354166637,137990.000867083,137990.15037499968,137990001406666
35840,512,0,137989.97420833303,137990.000867083,137990.16104166635,137990001454458
36352,512,0,137989.9848749997,137990.000867083,137990.17170833301,137990001499125
36864,512,0,137989.99554195802,137990.08637945802,137990.18237529133,137990086813500
37376,512,0,137990.0062086247,137990.08637945802,137990.193041958,137990086917958
37888,512,0,137990.01687529136,137990.08637945802,137990.20370862467,137990087012041
38400,512,0,137990.02754195803,137990.08637945802,137990.21437529134,137990087093666
38912,512,0,137990.0382086247,137990.08637945802,137990.225041958,137990087175666
39424,512,0,137990.04887529137,137990.08637945802,137990.23570862468,137990087263958
39936,512,0,137990.05954195803,137990.08637945802,137990.24637529135,137990087343791
40448,512,0,137990.0702086247,137990.08637945802,137990.25704195802,137990087444916
40960,512,0,137990.08087558302,137990.17175125002,137990.26770891633,137990172172583
41472,512,0,137990.0915422497,137990.17175125002,137990.278375583,137990172268750
41984,512,0,137990.10220891636,137990.17175125002,137990.28904224967,137990172365208
42496,512,0,137990.11287558303,137990.17175125002,137990.29970891634,137990172444666
43008,512,0,137990.1235422497,137990.17175125002,137990.310375583,137990172523166
43520,512,0,137990.13420891637,137990.17175125002,137990.32104224968,137990172730291
44032,512,0,137990.14487558304,137990.17175125002,137990.33170891635,137990172853000
44544,512,0,137990.1555422497,137990.17175125002,137990.34237558302,137990172940750
45056,512,0,137990.16620695803,137990.257060208,137990.35304029135,137990257550791
45568,512,0,137990.1768736247,137990.257060208,137990.363706958,137990257650708
46080,512,0,137990.18754029137,137990.257060208,137990.37437362468,137990257756041
46592,512,0,137990.19820695804,137990.257060208,137990.38504029135,137990257837458
47104,512,0,137990.2088736247,137990.257060208,137990.39570695802,137990257931041
47616,512,0,137990.21954029138,137990.257060208,137990.4063736247,137990258037625
48128,512,0,137990.23020695805,137990.257060208,137990.41704029136,137990258122791
48640,512,0,137990.24087362472,137990.257060208,137990.42770695803,137990258210833
49152,512,0,137990.25154037503,137990.34208595802,137990.43837370834,137990342341833
49664,512,0,137990.2622070417,137990.34208595802,137990.449040375,137990342393708
50176,512,0,137990.27287370837,137990.34208595802,137990.45970704168,137990342444458
50688,512,0,137990.28354037504,137990.34208595802,137990.47037370835,137990342483875
51200,512,0,137990.2942070417,137990.34208595802,137990.48104037502,137990342524333
51712,512,0,137990.30487370837,137990.34208595802,137990.49170704169,137990342567916
52224,512,0,137990.31554037504,137990.34208595802,137990.50237370835,137990342608291
52736,512,0,137990.3262070417,137990.34208595802,137990.51304037502,137990342645750
53248,512,0,137990.33687379104,137990.42739204102,137990.52370712435,137990427588250
53760,512,0,137990.3475404577,137990.42739204102,137990.53437379102,137990427636458
54272,512,0,137990.35820712437,137990.42739204102,137990.54504045768,137990427680666
54784,512,0,137990.36887379104,137990.42739204102,137990.55570712435,137990427718791
55296,512,0,137990.3795404577,137990.42739204102,137990.56637379102,137990427757291
55808,512,0,137990.39020712438,137990.42739204102,137990.5770404577,137990427798541
56320,512,0,137990.40087379105,137990.42739204102,137990.58770712436,137990427837875
56832,512,0,137990.41154045772,137990.42739204102,137990.59837379103,137990427874208
57344,512,0,137990.42220212502,137990.51277825,137990.60903545833,137990513000791
57856,512,0,137990.4328687917,137990.51277825,137990.619702125,137990513051833
58368,512,0,137990.44353545835,137990.51277825,137990.63036879167,137990513097416
58880,512,0,137990.45420212502,137990.51277825,137990.64103545833,137990513136666
59392,512,0,137990.4648687917,137990.51277825,137990.651702125,137990513212333
59904,512,0,137990.47553545836,137990.51277825,137990.66236879167,137990513278916
60416,512,0,137990.48620212503,137990.51277825,137990.67303545834,137990513352416
60928,512,0,137990.4968687917,137990.51277825,137990.683702125,137990513395333
61440,512,0,137990.50753504102,137990.5980955,137990.69436837433,137990598350916
61952,512,0,137990.5182017077,137990.5980955,137990.705035041,137990598430208
62464,512,0,137990.52886837436,137990.5980955,137990.71570170767,137990598505375
62976,512,0,137990.53953504103,137990.5980955,137990.72636837434,137990598555833
63488,512,0,137990.5502017077,137990.5980955,137990.737035041,137990598613166
64000,512,0,137990.56086837436,137990.5980955,137990.74770170767,137990598664916
64512,512,0,137990.57153504103,137990.5980955,137990.75836837434,137990598726208
65024,512,0,137990.5822017077,137990.5980955,137990.769035041,137990598772208
65536,512,0,137990.592867958,137990.683410958,137990.77970129132,137990683645625
66048,512,0,137990.60353462468,137990.683410958,137990.790367958,137990683695500
66560,512,0,137990.61420129135,137990.683410958,137990.80103462466,137990683745875
67072,512,0,137990.62486795802,137990.683410958,137990.81170129133,137990683783958
67584,512,0,137990.6355346247,137990.683410958,137990.822367958,137990683827125
68096,512,0,137990.64620129135,137990.683410958,137990.83303462467,137990683869000
68608,512,0,137990.65686795802,137990.683410958,137990.84370129133,137990683915291
69120,512,0,137990.6675346247,137990.683410958,137990.854367958,137990683953041
69632,512,0,137990.678202375,137990.768928083,137990.86503570832,137990769239291
70144,512,0,137990.68886904168,137990.768928083,137990.875702375,137990769312958
70656,512,0,137990.69953570835,137990.768928083,137990.88636904166,137990769390500
